Drone,Time,North,East,Altitude,Vx,Vy
1, 8.62, 150.00, 149.99, -0.00, 0.07, -0.21
2, 8.62, 150.00, 150.00, -0.00, 0.01, 0.15
3, 8.62, 149.88, 149.99, -0.00, -1.39, -0.12
1, 8.63, 150.00, 149.99, -0.00, 0.07, -0.21
2, 8.63, 150.00, 150.00, -0.00, 0.01, 0.15
3, 8.63, 149.88, 149.99, -0.00, -1.39, -0.12
1, 8.64, 150.00, 149.99, -0.00, 0.07, -0.21
2, 8.64, 150.00, 150.00, -0.00, 0.01, 0.15
3, 8.64, 149.88, 149.99, -0.00, -1.39, -0.12
1, 8.65, 150.00, 149.99, -0.00, 0.07, -0.21
2, 8.65, 150.00, 150.00, -0.00, 0.01, 0.15
3, 8.65, 149.88, 149.99, -0.00, -1.39, -0.12
1, 8.66, 150.00, 149.99, -0.00, 0.07, -0.21
2, 8.66, 150.00, 150.00, -0.00, 0.01, 0.15
3, 8.66, 149.88, 149.99, -0.00, -1.39, -0.12
1, 8.67, 150.00, 149.99, -0.00, 0.07, -0.21
2, 8.67, 150.00, 150.00, -0.00, 0.01, 0.15
3, 8.67, 149.88, 149.99, -0.00, -1.39, -0.12
1, 8.68, 150.00, 149.99, -0.00, 0.07, -0.21
2, 8.68, 150.00, 150.00, -0.00, 0.01, 0.15
3, 8.68, 149.88, 149.99, -0.00, -1.39, -0.12
1, 8.69, 150.00, 149.99, -0.00, 0.07, -0.21
2, 8.69, 150.00, 150.00, -0.00, 0.01, 0.15
3, 8.69, 149.88, 149.99, -0.00, -1.39, -0.12
1, 8.70, 150.00, 149.99, -0.00, 0.07, -0.21
2, 8.70, 150.00, 150.00, -0.00, 0.01, 0.15
3, 8.70, 149.88, 149.99, -0.00, -1.39, -0.12
1, 8.71, 150.00, 149.99, -0.00, 0.07, -0.21
2, 8.71, 150.00, 150.00, -0.00, 0.01, 0.15
3, 8.71, 149.88, 149.99, -0.00, -1.39, -0.12
1, 8.72, 150.00, 149.99, -0.00, 0.07, -0.21
2, 8.72, 150.00, 150.00, -0.00, 0.01, 0.15
3, 8.72, 149.88, 149.99, -0.00, -1.39, -0.12
1, 8.73, 150.00, 149.99, -0.00, 0.07, -0.21
2, 8.73, 150.00, 150.00, -0.00, 0.01, 0.15
3, 8.73, 149.88, 149.99, -0.00, -1.39, -0.12
1, 8.74, 150.00, 149.99, -0.00, 0.07, -0.21
2, 8.74, 150.00, 150.00, -0.00, 0.01, 0.15
3, 8.74, 149.88, 149.99, -0.00, -1.39, -0.12
1, 8.75, 150.00, 149.99, -0.00, 0.07, -0.21
2, 8.75, 150.00, 150.00, -0.00, 0.01, 0.15
3, 8.75, 149.88, 149.99, -0.00, -1.39, -0.12
1, 8.76, 150.00, 149.99, -0.00, 0.07, -0.21
2, 8.76, 150.00, 150.00, -0.00, 0.01, 0.15
3, 8.76, 149.88, 149.99, -0.00, -1.39, -0.12
1, 8.77, 150.00, 149.99, -0.00, 0.07, -0.21
2, 8.77, 150.00, 150.00, -0.00, 0.01, 0.15
3, 8.77, 149.88, 149.99, -0.00, -1.39, -0.12
1, 8.78, 150.00, 149.99, -0.00, 0.07, -0.21
2, 8.78, 150.00, 150.00, -0.00, 0.01, 0.15
3, 8.78, 149.88, 149.99, -0.00, -1.39, -0.12
1, 8.79, 150.00, 149.99, -0.00, 0.07, -0.21
2, 8.79, 150.00, 150.00, -0.00, 0.01, 0.15
3, 8.79, 149.88, 149.99, -0.00, -1.39, -0.12
1, 8.80, 150.00, 149.99, -0.00, 0.07, -0.21
2, 8.80, 150.00, 150.00, -0.00, 0.01, 0.15
3, 8.80, 149.88, 149.99, -0.00, -1.39, -0.12
1, 8.81, 150.00, 149.99, -0.00, 0.07, -0.21
2, 8.81, 150.00, 150.00, -0.00, 0.01, 0.15
3, 8.81, 149.88, 149.99, -0.00, -1.39, -0.12
1, 8.82, 150.00, 149.99, -0.00, 0.07, -0.21
2, 8.82, 150.00, 150.00, -0.00, 0.01, 0.15
3, 8.82, 149.88, 149.99, -0.00, -1.39, -0.12
1, 8.83, 150.00, 149.99, -0.00, 0.07, -0.21
2, 8.83, 150.00, 150.00, -0.00, 0.01, 0.15
3, 8.83, 149.88, 149.99, -0.00, -1.39, -0.12
1, 8.84, 150.00, 149.99, -0.00, 0.07, -0.21
2, 8.84, 150.00, 150.00, -0.00, 0.01, 0.15
3, 8.84, 149.88, 149.99, -0.00, -1.39, -0.12
1, 8.85, 150.00, 149.99, -0.00, 0.07, -0.21
2, 8.85, 150.00, 150.00, -0.00, 0.01, 0.15
3, 8.85, 149.88, 149.99, -0.00, -1.39, -0.12
1, 8.86, 150.00, 149.99, -0.00, 0.07, -0.21
2, 8.86, 150.00, 150.00, -0.00, 0.01, 0.15
3, 8.86, 149.88, 149.99, -0.00, -1.39, -0.12
1, 8.87, 150.00, 149.99, -0.00, 0.07, -0.21
2, 8.87, 150.00, 150.00, -0.00, 0.01, 0.15
3, 8.87, 149.88, 149.99, -0.00, -1.39, -0.12
1, 8.88, 150.00, 149.99, -0.00, 0.07, -0.21
2, 8.88, 150.00, 150.00, -0.00, 0.01, 0.15
3, 8.88, 149.88, 149.99, -0.00, -1.39, -0.12
1, 8.89, 150.00, 149.99, -0.00, 0.07, -0.21
2, 8.89, 150.00, 150.00, -0.00, 0.01, 0.15
3, 8.89, 149.88, 149.99, -0.00, -1.39, -0.12
1, 8.90, 150.00, 149.99, -0.00, 0.07, -0.21
2, 8.90, 150.00, 150.00, -0.00, 0.01, 0.15
3, 8.90, 149.88, 149.99, -0.00, -1.39, -0.12
1, 8.91, 150.00, 149.99, -0.00, 0.07, -0.21
2, 8.91, 150.00, 150.00, -0.00, 0.01, 0.15
3, 8.91, 149.88, 149.99, -0.00, -1.39, -0.12
1, 8.92, 150.00, 149.99, -0.00, 0.07, -0.21
2, 8.92, 150.00, 150.00, -0.00, 0.01, 0.15
3, 8.92, 149.88, 149.99, -0.00, -1.39, -0.12
1, 8.93, 150.00, 149.99, -0.00, 0.07, -0.21
2, 8.93, 150.00, 150.00, -0.00, 0.01, 0.15
3, 8.93, 149.88, 149.99, -0.00, -1.39, -0.12
1, 8.94, 150.00, 149.99, -0.00, 0.07, -0.21
2, 8.94, 150.00, 150.00, -0.00, 0.01, 0.15
3, 8.94, 149.88, 149.99, -0.00, -1.39, -0.12
1, 8.95, 150.00, 149.99, -0.00, 0.07, -0.21
2, 8.95, 150.00, 150.00, -0.00, 0.01, 0.15
3, 8.95, 149.88, 149.99, -0.00, -1.39, -0.12
1, 8.96, 150.00, 149.99, -0.00, 0.07, -0.21
2, 8.96, 150.00, 150.00, -0.00, 0.01, 0.15
3, 8.96, 149.88, 149.99, -0.00, -1.39, -0.12
1, 8.97, 150.00, 149.99, -0.00, 0.07, -0.21
2, 8.97, 150.00, 150.00, -0.00, 0.01, 0.15
3, 8.97, 149.88, 149.99, -0.00, -1.39, -0.12
1, 8.98, 150.00, 149.99, -0.00, 0.07, -0.21
2, 8.98, 150.00, 150.00, -0.00, 0.01, 0.15
3, 8.98, 149.88, 149.99, -0.00, -1.39, -0.12
1, 8.99, 150.00, 149.99, -0.00, 0.07, -0.21
2, 8.99, 150.00, 150.00, -0.00, 0.01, 0.15
3, 8.99, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.00, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.00, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.00, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.01, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.01, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.01, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.02, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.02, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.02, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.03, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.03, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.03, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.04, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.04, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.04, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.05, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.05, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.05, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.06, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.06, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.06, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.07, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.07, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.07, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.08, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.08, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.08, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.09, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.09, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.09, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.10, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.10, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.10, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.11, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.11, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.11, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.12, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.12, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.12, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.13, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.13, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.13, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.14, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.14, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.14, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.15, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.15, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.15, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.16, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.16, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.16, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.17, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.17, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.17, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.18, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.18, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.18, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.19, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.19, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.19, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.20, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.20, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.20, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.21, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.21, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.21, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.22, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.22, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.22, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.23, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.23, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.23, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.24, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.24, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.24, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.25, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.25, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.25, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.26, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.26, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.26, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.27, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.27, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.27, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.28, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.28, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.28, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.29, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.29, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.29, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.30, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.30, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.30, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.31, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.31, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.31, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.32, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.32, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.32, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.33, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.33, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.33, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.34, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.34, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.34, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.35, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.35, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.35, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.36, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.36, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.36, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.37, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.37, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.37, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.38, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.38, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.38, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.39, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.39, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.39, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.40, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.40, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.40, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.41, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.41, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.41, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.42, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.42, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.42, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.43, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.43, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.43, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.44, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.44, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.44, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.45, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.45, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.45, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.46, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.46, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.46, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.47, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.47, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.47, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.48, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.48, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.48, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.49, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.49, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.49, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.50, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.50, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.50, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.51, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.51, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.51, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.52, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.52, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.52, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.53, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.53, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.53, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.54, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.54, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.54, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.55, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.55, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.55, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.56, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.56, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.56, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.57, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.57, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.57, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.58, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.58, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.58, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.59, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.59, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.59, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.60, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.60, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.60, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.61, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.61, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.61, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.62, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.62, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.62, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.63, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.63, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.63, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.64, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.64, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.64, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.65, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.65, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.65, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.66, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.66, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.66, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.67, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.67, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.67, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.68, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.68, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.68, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.69, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.69, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.69, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.70, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.70, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.70, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.71, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.71, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.71, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.72, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.72, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.72, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.73, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.73, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.73, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.74, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.74, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.74, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.75, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.75, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.75, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.76, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.76, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.76, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.77, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.77, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.77, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.78, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.78, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.78, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.79, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.79, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.79, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.80, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.80, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.80, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.81, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.81, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.81, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.82, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.82, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.82, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.83, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.83, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.83, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.84, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.84, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.84, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.85, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.85, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.85, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.86, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.86, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.86, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.87, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.87, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.87, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.88, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.88, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.88, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.89, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.89, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.89, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.90, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.90, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.90, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.91, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.91, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.91, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.92, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.92, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.92, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.93, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.93, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.93, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.94, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.94, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.94, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.95, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.95, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.95, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.96, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.96, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.96, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.97, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.97, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.97, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.98, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.98, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.98, 149.88, 149.99, -0.00, -1.39, -0.12
1, 9.99, 150.00, 149.99, -0.00, 0.07, -0.21
2, 9.99, 150.00, 150.00, -0.00, 0.01, 0.15
3, 9.99, 149.88, 149.99, -0.00, -1.39, -0.12
1, 10.00, 150.00, 149.99, -0.00, 0.07, -0.21
2, 10.00, 150.00, 150.00, -0.00, 0.01, 0.15
3, 10.00, 149.88, 149.99, -0.00, -1.39, -0.12
1, 10.01, 150.00, 149.99, -0.00, 0.07, -0.21
2, 10.01, 150.00, 150.00, -0.00, 0.01, 0.15
3, 10.01, 149.88, 149.99, -0.00, -1.39, -0.12
1, 10.02, 150.00, 149.99, -0.00, 0.07, -0.21
2, 10.02, 150.00, 150.00, -0.00, 0.01, 0.15
3, 10.02, 149.88, 149.99, -0.00, -1.39, -0.12
1, 10.03, 150.00, 149.99, -0.00, 0.07, -0.21
2, 10.03, 150.00, 150.00, -0.00, 0.01, 0.15
3, 10.03, 149.88, 149.99, -0.00, -1.39, -0.12
1, 10.04, 150.00, 149.99, -0.00, 0.07, -0.21
2, 10.04, 150.00, 150.00, -0.00, 0.01, 0.15
3, 10.04, 149.88, 149.99, -0.00, -1.39, -0.12
1, 10.05, 150.00, 149.99, -0.00, 0.07, -0.21
2, 10.05, 150.00, 150.00, -0.00, 0.01, 0.15
3, 10.05, 149.88, 149.99, -0.00, -1.39, -0.12
1, 10.06, 150.00, 149.99, -0.00, 0.07, -0.21
2, 10.06, 150.00, 150.00, -0.00, 0.01, 0.15
3, 10.06, 149.88, 149.99, -0.00, -1.39, -0.12
1, 10.07, 150.00, 149.99, -0.00, 0.07, -0.21
