Drone,Time,North,East,Altitude,Vx,Vy
1, 6.62, 99.99, 150.00, -0.00, 0.22, 0.22
2, 6.62, 100.00, 150.01, -0.00, -0.18, -0.09
3, 6.62, 99.99, 149.98, -0.00, -0.34, -0.34
1, 6.63, 99.99, 150.00, -0.00, 0.22, 0.22
2, 6.63, 100.00, 150.01, -0.00, -0.18, -0.09
3, 6.63, 99.99, 149.98, -0.00, -0.34, -0.34
1, 6.64, 99.99, 150.00, -0.00, 0.22, 0.22
2, 6.64, 100.00, 150.01, -0.00, -0.18, -0.09
3, 6.64, 99.99, 149.98, -0.00, -0.34, -0.34
1, 6.65, 99.99, 150.00, -0.00, 0.22, 0.22
2, 6.65, 100.00, 150.01, -0.00, -0.18, -0.09
3, 6.65, 99.99, 149.98, -0.00, -0.34, -0.34
1, 6.66, 99.99, 150.00, -0.00, 0.22, 0.22
2, 6.66, 100.00, 150.01, -0.00, -0.18, -0.09
3, 6.66, 99.99, 149.98, -0.00, -0.34, -0.34
1, 6.67, 99.99, 150.00, -0.00, 0.22, 0.22
2, 6.67, 100.00, 150.01, -0.00, -0.18, -0.09
3, 6.67, 99.99, 149.98, -0.00, -0.34, -0.34
1, 6.68, 99.99, 150.00, -0.00, 0.22, 0.22
2, 6.68, 100.00, 150.01, -0.00, -0.18, -0.09
3, 6.68, 99.99, 149.98, -0.00, -0.34, -0.34
1, 6.69, 99.99, 150.00, -0.00, 0.22, 0.22
2, 6.69, 100.00, 150.01, -0.00, -0.18, -0.09
3, 6.69, 99.99, 149.98, -0.00, -0.34, -0.34
1, 6.70, 99.99, 150.00, -0.00, 0.22, 0.22
2, 6.70, 100.00, 150.01, -0.00, -0.18, -0.09
3, 6.70, 99.99, 149.98, -0.00, -0.34, -0.34
1, 6.71, 99.99, 150.00, -0.00, 0.22, 0.22
2, 6.71, 100.00, 150.01, -0.00, -0.18, -0.09
3, 6.71, 99.99, 149.98, -0.00, -0.34, -0.34
1, 6.72, 99.99, 150.00, -0.00, 0.22, 0.22
2, 6.72, 100.00, 150.01, -0.00, -0.18, -0.09
3, 6.72, 99.99, 149.98, -0.00, -0.34, -0.34
1, 6.73, 99.99, 150.00, -0.00, 0.22, 0.22
2, 6.73, 100.00, 150.01, -0.00, -0.18, -0.09
3, 6.73, 99.99, 149.98, -0.00, -0.34, -0.34
1, 6.74, 99.99, 150.00, -0.00, 0.22, 0.22
2, 6.74, 100.00, 150.01, -0.00, -0.18, -0.09
3, 6.74, 99.99, 149.98, -0.00, -0.34, -0.34
1, 6.75, 99.99, 150.00, -0.00, 0.22, 0.22
2, 6.75, 100.00, 150.01, -0.00, -0.18, -0.09
3, 6.75, 99.99, 149.98, -0.00, -0.34, -0.34
1, 6.76, 99.99, 150.00, -0.00, 0.22, 0.22
2, 6.76, 100.00, 150.01, -0.00, -0.18, -0.09
3, 6.76, 99.99, 149.98, -0.00, -0.34, -0.34
1, 6.77, 99.99, 150.00, -0.00, 0.22, 0.22
2, 6.77, 100.00, 150.01, -0.00, -0.18, -0.09
3, 6.77, 99.99, 149.98, -0.00, -0.34, -0.34
1, 6.78, 99.99, 150.00, -0.00, 0.22, 0.22
2, 6.78, 100.00, 150.01, -0.00, -0.18, -0.09
3, 6.78, 99.99, 149.98, -0.00, -0.34, -0.34
1, 6.79, 99.99, 150.00, -0.00, 0.22, 0.22
2, 6.79, 100.00, 150.01, -0.00, -0.18, -0.09
3, 6.79, 99.99, 149.98, -0.00, -0.34, -0.34
1, 6.80, 99.99, 150.00, -0.00, 0.22, 0.22
2, 6.80, 100.00, 150.01, -0.00, -0.18, -0.09
3, 6.80, 99.99, 149.98, -0.00, -0.34, -0.34
1, 6.81, 99.99, 150.00, -0.00, 0.22, 0.22
2, 6.81, 100.00, 150.01, -0.00, -0.18, -0.09
3, 6.81, 99.99, 149.98, -0.00, -0.34, -0.34
1, 6.82, 99.99, 150.00, -0.00, 0.22, 0.22
2, 6.82, 100.00, 150.01, -0.00, -0.18, -0.09
3, 6.82, 99.99, 149.98, -0.00, -0.34, -0.34
1, 6.83, 99.99, 150.00, -0.00, 0.22, 0.22
2, 6.83, 100.00, 150.01, -0.00, -0.18, -0.09
3, 6.83, 99.99, 149.98, -0.00, -0.34, -0.34
1, 6.84, 99.99, 150.00, -0.00, 0.22, 0.22
2, 6.84, 100.00, 150.01, -0.00, -0.18, -0.09
3, 6.84, 99.99, 149.98, -0.00, -0.34, -0.34
1, 6.85, 99.99, 150.00, -0.00, 0.22, 0.22
2, 6.85, 100.00, 150.01, -0.00, -0.18, -0.09
3, 6.85, 99.99, 149.98, -0.00, -0.34, -0.34
1, 6.86, 99.99, 150.00, -0.00, 0.22, 0.22
2, 6.86, 100.00, 150.01, -0.00, -0.18, -0.09
3, 6.86, 99.99, 149.98, -0.00, -0.34, -0.34
1, 6.87, 99.99, 150.00, -0.00, 0.22, 0.22
2, 6.87, 100.00, 150.01, -0.00, -0.18, -0.09
3, 6.87, 99.99, 149.98, -0.00, -0.34, -0.34
1, 6.88, 99.99, 150.00, -0.00, 0.22, 0.22
2, 6.88, 100.00, 150.01, -0.00, -0.18, -0.09
3, 6.88, 99.99, 149.98, -0.00, -0.34, -0.34
1, 6.89, 99.99, 150.00, -0.00, 0.22, 0.22
2, 6.89, 100.00, 150.01, -0.00, -0.18, -0.09
3, 6.89, 99.99, 149.98, -0.00, -0.34, -0.34
1, 6.90, 99.99, 150.00, -0.00, 0.22, 0.22
2, 6.90, 100.00, 150.01, -0.00, -0.18, -0.09
3, 6.90, 99.99, 149.98, -0.00, -0.34, -0.34
1, 6.91, 99.99, 150.00, -0.00, 0.22, 0.22
2, 6.91, 100.00, 150.01, -0.00, -0.18, -0.09
3, 6.91, 99.99, 149.98, -0.00, -0.34, -0.34
1, 6.92, 99.99, 150.00, -0.00, 0.22, 0.22
2, 6.92, 100.00, 150.01, -0.00, -0.18, -0.09
3, 6.92, 99.99, 149.98, -0.00, -0.34, -0.34
1, 6.93, 99.99, 150.00, -0.00, 0.22, 0.22
2, 6.93, 100.00, 150.01, -0.00, -0.18, -0.09
3, 6.93, 99.99, 149.98, -0.00, -0.34, -0.34
1, 6.94, 99.99, 150.00, -0.00, 0.22, 0.22
2, 6.94, 100.00, 150.01, -0.00, -0.18, -0.09
3, 6.94, 99.99, 149.98, -0.00, -0.34, -0.34
1, 6.95, 99.99, 150.00, -0.00, 0.22, 0.22
2, 6.95, 100.00, 150.01, -0.00, -0.18, -0.09
3, 6.95, 99.99, 149.98, -0.00, -0.34, -0.34
1, 6.96, 99.99, 150.00, -0.00, 0.22, 0.22
2, 6.96, 100.00, 150.01, -0.00, -0.18, -0.09
3, 6.96, 99.99, 149.98, -0.00, -0.34, -0.34
1, 6.97, 99.99, 150.00, -0.00, 0.22, 0.22
2, 6.97, 100.00, 150.01, -0.00, -0.18, -0.09
3, 6.97, 99.99, 149.98, -0.00, -0.34, -0.34
1, 6.98, 99.99, 150.00, -0.00, 0.22, 0.22
2, 6.98, 100.00, 150.01, -0.00, -0.18, -0.09
3, 6.98, 99.99, 149.98, -0.00, -0.34, -0.34
1, 6.99, 99.99, 150.00, -0.00, 0.22, 0.22
2, 6.99, 100.00, 150.01, -0.00, -0.18, -0.09
3, 6.99, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.00, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.00, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.00, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.01, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.01, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.01, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.02, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.02, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.02, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.03, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.03, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.03, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.04, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.04, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.04, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.05, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.05, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.05, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.06, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.06, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.06, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.07, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.07, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.07, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.08, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.08, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.08, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.09, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.09, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.09, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.10, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.10, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.10, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.11, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.11, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.11, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.12, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.12, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.12, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.13, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.13, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.13, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.14, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.14, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.14, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.15, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.15, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.15, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.16, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.16, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.16, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.17, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.17, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.17, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.18, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.18, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.18, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.19, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.19, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.19, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.20, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.20, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.20, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.21, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.21, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.21, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.22, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.22, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.22, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.23, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.23, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.23, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.24, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.24, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.24, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.25, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.25, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.25, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.26, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.26, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.26, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.27, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.27, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.27, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.28, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.28, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.28, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.29, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.29, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.29, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.30, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.30, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.30, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.31, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.31, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.31, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.32, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.32, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.32, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.33, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.33, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.33, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.34, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.34, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.34, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.35, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.35, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.35, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.36, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.36, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.36, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.37, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.37, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.37, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.38, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.38, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.38, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.39, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.39, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.39, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.40, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.40, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.40, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.41, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.41, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.41, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.42, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.42, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.42, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.43, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.43, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.43, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.44, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.44, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.44, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.45, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.45, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.45, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.46, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.46, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.46, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.47, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.47, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.47, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.48, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.48, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.48, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.49, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.49, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.49, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.50, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.50, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.50, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.51, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.51, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.51, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.52, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.52, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.52, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.53, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.53, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.53, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.54, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.54, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.54, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.55, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.55, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.55, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.56, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.56, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.56, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.57, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.57, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.57, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.58, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.58, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.58, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.59, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.59, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.59, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.60, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.60, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.60, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.61, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.61, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.61, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.62, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.62, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.62, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.63, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.63, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.63, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.64, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.64, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.64, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.65, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.65, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.65, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.66, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.66, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.66, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.67, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.67, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.67, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.68, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.68, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.68, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.69, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.69, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.69, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.70, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.70, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.70, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.71, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.71, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.71, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.72, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.72, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.72, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.73, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.73, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.73, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.74, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.74, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.74, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.75, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.75, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.75, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.76, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.76, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.76, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.77, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.77, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.77, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.78, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.78, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.78, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.79, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.79, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.79, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.80, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.80, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.80, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.81, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.81, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.81, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.82, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.82, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.82, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.83, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.83, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.83, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.84, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.84, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.84, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.85, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.85, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.85, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.86, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.86, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.86, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.87, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.87, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.87, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.88, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.88, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.88, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.89, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.89, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.89, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.90, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.90, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.90, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.91, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.91, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.91, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.92, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.92, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.92, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.93, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.93, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.93, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.94, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.94, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.94, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.95, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.95, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.95, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.96, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.96, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.96, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.97, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.97, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.97, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.98, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.98, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.98, 99.99, 149.98, -0.00, -0.34, -0.34
1, 7.99, 99.99, 150.00, -0.00, 0.22, 0.22
2, 7.99, 100.00, 150.01, -0.00, -0.18, -0.09
3, 7.99, 99.99, 149.98, -0.00, -0.34, -0.34
1, 8.00, 99.99, 150.00, -0.00, 0.22, 0.22
2, 8.00, 100.00, 150.01, -0.00, -0.18, -0.09
3, 8.00, 99.99, 149.98, -0.00, -0.34, -0.34
1, 8.01, 99.99, 150.00, -0.00, 0.22, 0.22
2, 8.01, 100.00, 150.01, -0.00, -0.18, -0.09
3, 8.01, 99.99, 149.98, -0.00, -0.34, -0.34
1, 8.02, 99.99, 150.00, -0.00, 0.22, 0.22
2, 8.02, 100.00, 150.01, -0.00, -0.18, -0.09
3, 8.02, 99.99, 149.98, -0.00, -0.34, -0.34
1, 8.03, 99.99, 150.00, -0.00, 0.22, 0.22
2, 8.03, 100.00, 150.01, -0.00, -0.18, -0.09
3, 8.03, 99.99, 149.98, -0.00, -0.34, -0.34
1, 8.04, 99.99, 150.00, -0.00, 0.22, 0.22
2, 8.04, 100.00, 150.01, -0.00, -0.18, -0.09
3, 8.04, 99.99, 149.98, -0.00, -0.34, -0.34
1, 8.05, 99.99, 150.00, -0.00, 0.22, 0.22
2, 8.05, 100.00, 150.01, -0.00, -0.18, -0.09
3, 8.05, 99.99, 149.98, -0.00, -0.34, -0.34
1, 8.06, 99.99, 150.00, -0.00, 0.22, 0.22
2, 8.06, 100.00, 150.01, -0.00, -0.18, -0.09
3, 8.06, 99.99, 149.98, -0.00, -0.34, -0.34
1, 8.07, 99.99, 150.00, -0.00, 0.22, 0.22
