Drone,Time,North,East,Altitude,Vx,Vy
1, 28.39, 200.11, 200.02, -0.00, 0.57, 0.09
2, 28.39, 200.00, 200.01, -0.00, 0.04, -0.02
3, 28.39, 200.00, 200.00, -0.00, -0.01, 0.08
1, 28.40, 200.11, 200.02, -0.00, 0.57, 0.09
2, 28.40, 200.00, 200.01, -0.00, 0.04, -0.02
3, 28.40, 200.00, 200.00, -0.00, -0.01, 0.08
1, 28.41, 200.11, 200.02, -0.00, 0.57, 0.09
2, 28.41, 200.00, 200.01, -0.00, 0.04, -0.02
3, 28.41, 200.00, 200.00, -0.00, -0.01, 0.08
1, 28.42, 200.11, 200.02, -0.00, 0.57, 0.09
2, 28.42, 200.00, 200.01, -0.00, 0.04, -0.02
3, 28.42, 200.00, 200.00, -0.00, -0.01, 0.08
1, 28.43, 200.11, 200.02, -0.00, 0.57, 0.09
2, 28.43, 200.00, 200.01, -0.00, 0.04, -0.02
3, 28.43, 200.00, 200.00, -0.00, -0.01, 0.08
1, 28.44, 200.11, 200.02, -0.00, 0.57, 0.09
2, 28.44, 200.00, 200.01, -0.00, 0.04, -0.02
3, 28.44, 200.00, 200.00, -0.00, -0.01, 0.08
1, 28.45, 200.11, 200.02, -0.00, 0.57, 0.09
2, 28.45, 200.00, 200.01, -0.00, 0.04, -0.02
3, 28.45, 200.00, 200.00, -0.00, -0.01, 0.08
1, 28.46, 200.11, 200.02, -0.00, 0.57, 0.09
2, 28.46, 200.00, 200.01, -0.00, 0.04, -0.02
3, 28.46, 200.00, 200.00, -0.00, -0.01, 0.08
1, 28.47, 200.11, 200.02, -0.00, 0.57, 0.09
2, 28.47, 200.00, 200.01, -0.00, 0.04, -0.02
3, 28.47, 200.00, 200.00, -0.00, -0.01, 0.08
1, 28.48, 200.11, 200.02, -0.00, 0.57, 0.09
2, 28.48, 200.00, 200.01, -0.00, 0.04, -0.02
3, 28.48, 200.00, 200.00, -0.00, -0.01, 0.08
1, 28.49, 200.11, 200.02, -0.00, 0.57, 0.09
2, 28.49, 200.00, 200.01, -0.00, 0.04, -0.02
3, 28.49, 200.00, 200.00, -0.00, -0.01, 0.08
1, 28.50, 200.11, 200.02, -0.00, 0.57, 0.09
2, 28.50, 200.00, 200.01, -0.00, 0.04, -0.02
3, 28.50, 200.00, 200.00, -0.00, -0.01, 0.08
1, 28.51, 200.11, 200.02, -0.00, 0.57, 0.09
2, 28.51, 200.00, 200.01, -0.00, 0.04, -0.02
3, 28.51, 200.00, 200.00, -0.00, -0.01, 0.08
1, 28.52, 200.11, 200.02, -0.00, 0.57, 0.09
2, 28.52, 200.00, 200.01, -0.00, 0.04, -0.02
3, 28.52, 200.00, 200.00, -0.00, -0.01, 0.08
1, 28.53, 200.11, 200.02, -0.00, 0.57, 0.09
2, 28.53, 200.00, 200.01, -0.00, 0.04, -0.02
3, 28.53, 200.00, 200.00, -0.00, -0.01, 0.08
1, 28.54, 200.11, 200.02, -0.00, 0.57, 0.09
2, 28.54, 200.00, 200.01, -0.00, 0.04, -0.02
3, 28.54, 200.00, 200.00, -0.00, -0.01, 0.08
1, 28.55, 200.11, 200.02, -0.00, 0.57, 0.09
2, 28.55, 200.00, 200.01, -0.00, 0.04, -0.02
3, 28.55, 200.00, 200.00, -0.00, -0.01, 0.08
1, 28.56, 200.11, 200.02, -0.00, 0.57, 0.09
2, 28.56, 200.00, 200.01, -0.00, 0.04, -0.02
3, 28.56, 200.00, 200.00, -0.00, -0.01, 0.08
1, 28.57, 200.11, 200.02, -0.00, 0.57, 0.09
2, 28.57, 200.00, 200.01, -0.00, 0.04, -0.02
3, 28.57, 200.00, 200.00, -0.00, -0.01, 0.08
1, 28.58, 200.11, 200.02, -0.00, 0.57, 0.09
2, 28.58, 200.00, 200.01, -0.00, 0.04, -0.02
3, 28.58, 200.00, 200.00, -0.00, -0.01, 0.08
1, 28.59, 200.11, 200.02, -0.00, 0.57, 0.09
2, 28.59, 200.00, 200.01, -0.00, 0.04, -0.02
3, 28.59, 200.00, 200.00, -0.00, -0.01, 0.08
1, 28.60, 200.11, 200.02, -0.00, 0.57, 0.09
2, 28.60, 200.00, 200.01, -0.00, 0.04, -0.02
3, 28.60, 200.00, 200.00, -0.00, -0.01, 0.08
1, 28.61, 200.11, 200.02, -0.00, 0.57, 0.09
2, 28.61, 200.00, 200.01, -0.00, 0.04, -0.02
3, 28.61, 200.00, 200.00, -0.00, -0.01, 0.08
1, 28.62, 200.11, 200.02, -0.00, 0.57, 0.09
2, 28.62, 200.00, 200.01, -0.00, 0.04, -0.02
3, 28.62, 200.00, 200.00, -0.00, -0.01, 0.08
1, 28.63, 200.11, 200.02, -0.00, 0.57, 0.09
2, 28.63, 200.00, 200.01, -0.00, 0.04, -0.02
3, 28.63, 200.00, 200.00, -0.00, -0.01, 0.08
1, 28.64, 200.11, 200.02, -0.00, 0.57, 0.09
2, 28.64, 200.00, 200.01, -0.00, 0.04, -0.02
3, 28.64, 200.00, 200.00, -0.00, -0.01, 0.08
1, 28.65, 200.11, 200.02, -0.00, 0.57, 0.09
2, 28.65, 200.00, 200.01, -0.00, 0.04, -0.02
3, 28.65, 200.00, 200.00, -0.00, -0.01, 0.08
1, 28.66, 200.11, 200.02, -0.00, 0.57, 0.09
2, 28.66, 200.00, 200.01, -0.00, 0.04, -0.02
3, 28.66, 200.00, 200.00, -0.00, -0.01, 0.08
1, 28.67, 200.11, 200.02, -0.00, 0.57, 0.09
2, 28.67, 200.00, 200.01, -0.00, 0.04, -0.02
3, 28.67, 200.00, 200.00, -0.00, -0.01, 0.08
1, 28.68, 200.11, 200.02, -0.00, 0.57, 0.09
2, 28.68, 200.00, 200.01, -0.00, 0.04, -0.02
3, 28.68, 200.00, 200.00, -0.00, -0.01, 0.08
1, 28.69, 200.11, 200.02, -0.00, 0.57, 0.09
2, 28.69, 200.00, 200.01, -0.00, 0.04, -0.02
3, 28.69, 200.00, 200.00, -0.00, -0.01, 0.08
1, 28.70, 200.11, 200.02, -0.00, 0.57, 0.09
2, 28.70, 200.00, 200.01, -0.00, 0.04, -0.02
3, 28.70, 200.00, 200.00, -0.00, -0.01, 0.08
1, 28.71, 200.11, 200.02, -0.00, 0.57, 0.09
2, 28.71, 200.00, 200.01, -0.00, 0.04, -0.02
3, 28.71, 200.00, 200.00, -0.00, -0.01, 0.08
1, 28.72, 200.11, 200.02, -0.00, 0.57, 0.09
2, 28.72, 200.00, 200.01, -0.00, 0.04, -0.02
3, 28.72, 200.00, 200.00, -0.00, -0.01, 0.08
1, 28.73, 200.11, 200.02, -0.00, 0.57, 0.09
2, 28.73, 200.00, 200.01, -0.00, 0.04, -0.02
3, 28.73, 200.00, 200.00, -0.00, -0.01, 0.08
1, 28.74, 200.11, 200.02, -0.00, 0.57, 0.09
2, 28.74, 200.00, 200.01, -0.00, 0.04, -0.02
3, 28.74, 200.00, 200.00, -0.00, -0.01, 0.08
1, 28.75, 200.11, 200.02, -0.00, 0.57, 0.09
2, 28.75, 200.00, 200.01, -0.00, 0.04, -0.02
3, 28.75, 200.00, 200.00, -0.00, -0.01, 0.08
1, 28.76, 200.11, 200.02, -0.00, 0.57, 0.09
2, 28.76, 200.00, 200.01, -0.00, 0.04, -0.02
3, 28.76, 200.00, 200.00, -0.00, -0.01, 0.08
1, 28.77, 200.11, 200.02, -0.00, 0.57, 0.09
2, 28.77, 200.00, 200.01, -0.00, 0.04, -0.02
3, 28.77, 200.00, 200.00, -0.00, -0.01, 0.08
1, 28.78, 200.11, 200.02, -0.00, 0.57, 0.09
2, 28.78, 200.00, 200.01, -0.00, 0.04, -0.02
3, 28.78, 200.00, 200.00, -0.00, -0.01, 0.08
1, 28.79, 200.11, 200.02, -0.00, 0.57, 0.09
2, 28.79, 200.00, 200.01, -0.00, 0.04, -0.02
3, 28.79, 200.00, 200.00, -0.00, -0.01, 0.08
1, 28.80, 200.11, 200.02, -0.00, 0.57, 0.09
2, 28.80, 200.00, 200.01, -0.00, 0.04, -0.02
3, 28.80, 200.00, 200.00, -0.00, -0.01, 0.08
1, 28.81, 200.11, 200.02, -0.00, 0.57, 0.09
2, 28.81, 200.00, 200.01, -0.00, 0.04, -0.02
3, 28.81, 200.00, 200.00, -0.00, -0.01, 0.08
1, 28.82, 200.11, 200.02, -0.00, 0.57, 0.09
2, 28.82, 200.00, 200.01, -0.00, 0.04, -0.02
3, 28.82, 200.00, 200.00, -0.00, -0.01, 0.08
1, 28.83, 200.11, 200.02, -0.00, 0.57, 0.09
2, 28.83, 200.00, 200.01, -0.00, 0.04, -0.02
3, 28.83, 200.00, 200.00, -0.00, -0.01, 0.08
1, 28.84, 200.11, 200.02, -0.00, 0.57, 0.09
2, 28.84, 200.00, 200.01, -0.00, 0.04, -0.02
3, 28.84, 200.00, 200.00, -0.00, -0.01, 0.08
1, 28.85, 200.11, 200.02, -0.00, 0.57, 0.09
2, 28.85, 200.00, 200.01, -0.00, 0.04, -0.02
3, 28.85, 200.00, 200.00, -0.00, -0.01, 0.08
1, 28.86, 200.11, 200.02, -0.00, 0.57, 0.09
2, 28.86, 200.00, 200.01, -0.00, 0.04, -0.02
3, 28.86, 200.00, 200.00, -0.00, -0.01, 0.08
1, 28.87, 200.11, 200.02, -0.00, 0.57, 0.09
2, 28.87, 200.00, 200.01, -0.00, 0.04, -0.02
3, 28.87, 200.00, 200.00, -0.00, -0.01, 0.08
1, 28.88, 200.11, 200.02, -0.00, 0.57, 0.09
2, 28.88, 200.00, 200.01, -0.00, 0.04, -0.02
3, 28.88, 200.00, 200.00, -0.00, -0.01, 0.08
1, 28.89, 200.11, 200.02, -0.00, 0.57, 0.09
2, 28.89, 200.00, 200.01, -0.00, 0.04, -0.02
3, 28.89, 200.00, 200.00, -0.00, -0.01, 0.08
1, 28.90, 200.11, 200.02, -0.00, 0.57, 0.09
2, 28.90, 200.00, 200.01, -0.00, 0.04, -0.02
3, 28.90, 200.00, 200.00, -0.00, -0.01, 0.08
1, 28.91, 200.11, 200.02, -0.00, 0.57, 0.09
2, 28.91, 200.00, 200.01, -0.00, 0.04, -0.02
3, 28.91, 200.00, 200.00, -0.00, -0.01, 0.08
1, 28.92, 200.11, 200.02, -0.00, 0.57, 0.09
2, 28.92, 200.00, 200.01, -0.00, 0.04, -0.02
3, 28.92, 200.00, 200.00, -0.00, -0.01, 0.08
1, 28.93, 200.11, 200.02, -0.00, 0.57, 0.09
2, 28.93, 200.00, 200.01, -0.00, 0.04, -0.02
3, 28.93, 200.00, 200.00, -0.00, -0.01, 0.08
1, 28.94, 200.11, 200.02, -0.00, 0.57, 0.09
2, 28.94, 200.00, 200.01, -0.00, 0.04, -0.02
3, 28.94, 200.00, 200.00, -0.00, -0.01, 0.08
1, 28.95, 200.11, 200.02, -0.00, 0.57, 0.09
2, 28.95, 200.00, 200.01, -0.00, 0.04, -0.02
3, 28.95, 200.00, 200.00, -0.00, -0.01, 0.08
1, 28.96, 200.11, 200.02, -0.00, 0.57, 0.09
2, 28.96, 200.00, 200.01, -0.00, 0.04, -0.02
3, 28.96, 200.00, 200.00, -0.00, -0.01, 0.08
1, 28.97, 200.11, 200.02, -0.00, 0.57, 0.09
2, 28.97, 200.00, 200.01, -0.00, 0.04, -0.02
3, 28.97, 200.00, 200.00, -0.00, -0.01, 0.08
1, 28.98, 200.11, 200.02, -0.00, 0.57, 0.09
2, 28.98, 200.00, 200.01, -0.00, 0.04, -0.02
3, 28.98, 200.00, 200.00, -0.00, -0.01, 0.08
1, 28.99, 200.11, 200.02, -0.00, 0.57, 0.09
2, 28.99, 200.00, 200.01, -0.00, 0.04, -0.02
3, 28.99, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.00, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.00, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.00, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.01, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.01, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.01, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.02, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.02, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.02, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.03, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.03, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.03, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.04, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.04, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.04, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.05, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.05, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.05, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.06, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.06, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.06, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.07, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.07, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.07, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.08, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.08, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.08, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.09, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.09, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.09, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.10, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.10, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.10, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.11, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.11, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.11, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.12, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.12, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.12, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.13, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.13, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.13, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.14, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.14, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.14, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.15, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.15, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.15, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.16, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.16, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.16, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.17, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.17, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.17, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.18, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.18, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.18, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.19, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.19, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.19, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.20, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.20, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.20, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.21, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.21, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.21, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.22, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.22, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.22, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.23, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.23, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.23, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.24, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.24, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.24, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.25, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.25, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.25, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.26, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.26, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.26, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.27, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.27, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.27, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.28, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.28, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.28, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.29, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.29, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.29, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.30, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.30, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.30, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.31, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.31, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.31, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.32, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.32, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.32, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.33, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.33, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.33, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.34, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.34, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.34, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.35, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.35, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.35, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.36, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.36, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.36, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.37, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.37, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.37, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.38, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.38, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.38, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.39, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.39, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.39, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.40, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.40, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.40, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.41, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.41, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.41, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.42, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.42, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.42, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.43, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.43, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.43, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.44, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.44, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.44, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.45, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.45, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.45, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.46, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.46, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.46, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.47, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.47, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.47, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.48, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.48, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.48, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.49, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.49, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.49, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.50, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.50, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.50, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.51, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.51, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.51, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.52, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.52, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.52, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.53, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.53, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.53, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.54, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.54, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.54, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.55, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.55, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.55, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.56, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.56, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.56, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.57, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.57, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.57, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.58, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.58, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.58, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.59, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.59, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.59, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.60, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.60, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.60, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.61, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.61, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.61, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.62, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.62, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.62, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.63, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.63, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.63, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.64, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.64, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.64, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.65, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.65, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.65, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.66, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.66, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.66, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.67, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.67, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.67, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.68, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.68, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.68, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.69, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.69, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.69, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.70, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.70, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.70, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.71, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.71, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.71, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.72, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.72, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.72, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.73, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.73, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.73, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.74, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.74, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.74, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.75, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.75, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.75, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.76, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.76, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.76, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.77, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.77, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.77, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.78, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.78, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.78, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.79, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.79, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.79, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.80, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.80, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.80, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.81, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.81, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.81, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.82, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.82, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.82, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.83, 200.11, 200.02, -0.00, 0.57, 0.09
2, 29.83, 200.00, 200.01, -0.00, 0.04, -0.02
3, 29.83, 200.00, 200.00, -0.00, -0.01, 0.08
1, 29.84, 200.11, 200.02, -0.00, 0.57, 0.09
