Drone,Time,North,East,Altitude,Vx,Vy
7, 11.44, 183.88, 247.56, -0.00, 4.53, 3.21
8, 11.44, 300.00, 300.00, -0.00, -0.37, 0.00
9, 11.44, 171.62, 132.12, -0.00, 2.83, 1.92
10, 11.44, 248.04, 249.58, -0.00, 0.32, 0.96
1, 11.45, 132.05, 66.84, -0.00, 0.68, 1.38
2, 11.45, 250.04, 299.11, -0.00, 2.48, 1.93
3, 11.45, 300.10, 300.03, -0.00, 0.34, 0.14
4, 11.45, NaN, NaN, NaN, NaN, NaN
5, 11.45, 184.62, 89.58, -0.00, 0.82, 2.01
6, 11.45, 273.62, 306.50, -0.00, 3.24, 0.29
7, 11.45, 183.88, 247.56, -0.00, 4.53, 3.21
8, 11.45, 300.00, 300.00, -0.00, -0.37, 0.00
9, 11.45, 171.62, 132.12, -0.00, 2.83, 1.92
10, 11.45, 248.04, 249.58, -0.00, 0.32, 0.96
1, 11.46, 132.05, 66.84, -0.00, 0.68, 1.38
2, 11.46, 250.04, 299.11, -0.00, 2.48, 1.93
3, 11.46, 300.10, 300.03, -0.00, 0.34, 0.14
4, 11.46, NaN, NaN, NaN, NaN, NaN
5, 11.46, 184.62, 89.58, -0.00, 0.82, 2.01
6, 11.46, 273.62, 306.50, -0.00, 3.24, 0.29
7, 11.46, 183.88, 247.56, -0.00, 4.53, 3.21
8, 11.46, 300.00, 300.00, -0.00, -0.37, 0.00
9, 11.46, 171.62, 132.12, -0.00, 2.83, 1.92
10, 11.46, 248.04, 249.58, -0.00, 0.32, 0.96
1, 11.47, 132.05, 66.84, -0.00, 0.68, 1.38
2, 11.47, 250.04, 299.11, -0.00, 2.48, 1.93
3, 11.47, 300.10, 300.03, -0.00, 0.34, 0.14
4, 11.47, NaN, NaN, NaN, NaN, NaN
5, 11.47, 184.62, 89.58, -0.00, 0.82, 2.01
6, 11.47, 273.62, 306.50, -0.00, 3.24, 0.29
7, 11.47, 183.88, 247.56, -0.00, 4.53, 3.21
8, 11.47, 300.00, 300.00, -0.00, -0.37, 0.00
9, 11.47, 171.62, 132.12, -0.00, 2.83, 1.92
10, 11.47, 248.04, 249.58, -0.00, 0.32, 0.96
1, 11.48, 132.05, 66.84, -0.00, 0.68, 1.38
2, 11.48, 250.04, 299.11, -0.00, 2.48, 1.93
3, 11.48, 300.10, 300.03, -0.00, 0.34, 0.14
4, 11.48, NaN, NaN, NaN, NaN, NaN
5, 11.48, 184.62, 89.58, -0.00, 0.82, 2.01
6, 11.48, 273.62, 306.50, -0.00, 3.24, 0.29
7, 11.48, 183.88, 247.56, -0.00, 4.53, 3.21
8, 11.48, 300.00, 300.00, -0.00, -0.37, 0.00
9, 11.48, 171.62, 132.12, -0.00, 2.83, 1.92
10, 11.48, 248.04, 249.58, -0.00, 0.32, 0.96
1, 11.49, 132.05, 66.84, -0.00, 0.68, 1.38
2, 11.49, 250.04, 299.11, -0.00, 2.48, 1.93
3, 11.49, 300.10, 300.03, -0.00, 0.34, 0.14
4, 11.49, NaN, NaN, NaN, NaN, NaN
5, 11.49, 184.62, 89.58, -0.00, 0.82, 2.01
6, 11.49, 273.62, 306.50, -0.00, 3.24, 0.29
7, 11.49, 183.88, 247.56, -0.00, 4.53, 3.21
8, 11.49, 300.00, 300.00, -0.00, -0.37, 0.00
9, 11.49, 171.62, 132.12, -0.00, 2.83, 1.92
10, 11.49, 248.04, 249.58, -0.00, 0.32, 0.96
1, 11.50, 132.05, 66.84, -0.00, 0.68, 1.38
2, 11.50, 250.04, 299.11, -0.00, 2.48, 1.93
3, 11.50, 300.10, 300.03, -0.00, 0.34, 0.14
4, 11.50, NaN, NaN, NaN, NaN, NaN
5, 11.50, 184.62, 89.58, -0.00, 0.82, 2.01
6, 11.50, 273.62, 306.50, -0.00, 3.24, 0.29
7, 11.50, 183.88, 247.56, -0.00, 4.53, 3.21
8, 11.50, 300.00, 300.00, -0.00, -0.37, 0.00
9, 11.50, 171.62, 132.12, -0.00, 2.83, 1.92
10, 11.50, 248.04, 249.58, -0.00, 0.32, 0.96
1, 11.51, 132.05, 66.84, -0.00, 0.68, 1.38
2, 11.51, 250.04, 299.11, -0.00, 2.48, 1.93
3, 11.51, 300.10, 300.03, -0.00, 0.34, 0.14
4, 11.51, NaN, NaN, NaN, NaN, NaN
5, 11.51, 184.62, 89.58, -0.00, 0.82, 2.01
6, 11.51, 273.62, 306.50, -0.00, 3.24, 0.29
7, 11.51, 183.88, 247.56, -0.00, 4.53, 3.21
8, 11.51, 300.00, 300.00, -0.00, -0.37, 0.00
9, 11.51, 171.62, 132.12, -0.00, 2.83, 1.92
10, 11.51, 248.04, 249.58, -0.00, 0.32, 0.96
1, 11.52, 132.05, 66.84, -0.00, 0.68, 1.38
2, 11.52, 250.04, 299.11, -0.00, 2.48, 1.93
3, 11.52, 300.10, 300.03, -0.00, 0.34, 0.14
4, 11.52, NaN, NaN, NaN, NaN, NaN
5, 11.52, 184.62, 89.58, -0.00, 0.82, 2.01
6, 11.52, 273.62, 306.50, -0.00, 3.24, 0.29
7, 11.52, 183.88, 247.56, -0.00, 4.53, 3.21
8, 11.52, 300.00, 300.00, -0.00, -0.37, 0.00
9, 11.52, 171.62, 132.12, -0.00, 2.83, 1.92
10, 11.52, 248.04, 249.58, -0.00, 0.32, 0.96
1, 11.53, 132.05, 66.84, -0.00, 0.68, 1.38
2, 11.53, 250.04, 299.11, -0.00, 2.48, 1.93
3, 11.53, 300.10, 300.03, -0.00, 0.34, 0.14
4, 11.53, NaN, NaN, NaN, NaN, NaN
5, 11.53, 184.62, 89.58, -0.00, 0.82, 2.01
6, 11.53, 273.62, 306.50, -0.00, 3.24, 0.29
7, 11.53, 183.88, 247.56, -0.00, 4.53, 3.21
8, 11.53, 300.00, 300.00, -0.00, -0.37, 0.00
9, 11.53, 171.62, 132.12, -0.00, 2.83, 1.92
10, 11.53, 248.04, 249.58, -0.00, 0.32, 0.96
1, 11.54, 132.05, 66.84, -0.00, 0.68, 1.38
2, 11.54, 250.04, 299.11, -0.00, 2.48, 1.93
3, 11.54, 300.10, 300.03, -0.00, 0.34, 0.14
4, 11.54, NaN, NaN, NaN, NaN, NaN
5, 11.54, 184.62, 89.58, -0.00, 0.82, 2.01
6, 11.54, 273.62, 306.50, -0.00, 3.24, 0.29
7, 11.54, 183.88, 247.56, -0.00, 4.53, 3.21
8, 11.54, 300.00, 300.00, -0.00, -0.37, 0.00
9, 11.54, 171.62, 132.12, -0.00, 2.83, 1.92
10, 11.54, 248.04, 249.58, -0.00, 0.32, 0.96
1, 11.55, 132.05, 66.84, -0.00, 0.68, 1.38
2, 11.55, 250.04, 299.11, -0.00, 2.48, 1.93
3, 11.55, 300.10, 300.03, -0.00, 0.34, 0.14
4, 11.55, NaN, NaN, NaN, NaN, NaN
5, 11.55, 184.62, 89.58, -0.00, 0.82, 2.01
6, 11.55, 273.62, 306.50, -0.00, 3.24, 0.29
7, 11.55, 183.88, 247.56, -0.00, 4.53, 3.21
8, 11.55, 300.00, 300.00, -0.00, -0.37, 0.00
9, 11.55, 171.62, 132.12, -0.00, 2.83, 1.92
10, 11.55, 248.04, 249.58, -0.00, 0.32, 0.96
1, 11.56, 132.05, 66.84, -0.00, 0.68, 1.38
2, 11.56, 250.04, 299.11, -0.00, 2.48, 1.93
3, 11.56, 300.10, 300.03, -0.00, 0.34, 0.14
4, 11.56, NaN, NaN, NaN, NaN, NaN
5, 11.56, 184.62, 89.58, -0.00, 0.82, 2.01
6, 11.56, 273.62, 306.50, -0.00, 3.24, 0.29
7, 11.56, 183.88, 247.56, -0.00, 4.53, 3.21
8, 11.56, 300.00, 300.00, -0.00, -0.37, 0.00
9, 11.56, 171.62, 132.12, -0.00, 2.83, 1.92
10, 11.56, 248.04, 249.58, -0.00, 0.32, 0.96
1, 11.57, 132.05, 66.84, -0.00, 0.68, 1.38
2, 11.57, 250.04, 299.11, -0.00, 2.48, 1.93
3, 11.57, 300.10, 300.03, -0.00, 0.34, 0.14
4, 11.57, NaN, NaN, NaN, NaN, NaN
5, 11.57, 184.62, 89.58, -0.00, 0.82, 2.01
6, 11.57, 273.62, 306.50, -0.00, 3.24, 0.29
7, 11.57, 183.88, 247.56, -0.00, 4.53, 3.21
8, 11.57, 300.00, 300.00, -0.00, -0.37, 0.00
9, 11.57, 171.62, 132.12, -0.00, 2.83, 1.92
10, 11.57, 248.04, 249.58, -0.00, 0.32, 0.96
1, 11.58, 132.05, 66.84, -0.00, 0.68, 1.38
2, 11.58, 250.04, 299.11, -0.00, 2.48, 1.93
3, 11.58, 300.10, 300.03, -0.00, 0.34, 0.14
4, 11.58, NaN, NaN, NaN, NaN, NaN
5, 11.58, 184.62, 89.58, -0.00, 0.82, 2.01
6, 11.58, 273.62, 306.50, -0.00, 3.24, 0.29
7, 11.58, 183.88, 247.56, -0.00, 4.53, 3.21
8, 11.58, 300.00, 300.00, -0.00, -0.37, 0.00
9, 11.58, 171.62, 132.12, -0.00, 2.83, 1.92
10, 11.58, 248.04, 249.58, -0.00, 0.32, 0.96
1, 11.59, 132.05, 66.84, -0.00, 0.68, 1.38
2, 11.59, 250.04, 299.11, -0.00, 2.48, 1.93
3, 11.59, 300.10, 300.03, -0.00, 0.34, 0.14
4, 11.59, NaN, NaN, NaN, NaN, NaN
5, 11.59, 184.62, 89.58, -0.00, 0.82, 2.01
6, 11.59, 273.62, 306.50, -0.00, 3.24, 0.29
7, 11.59, 183.88, 247.56, -0.00, 4.53, 3.21
8, 11.59, 300.00, 300.00, -0.00, -0.37, 0.00
9, 11.59, 171.62, 132.12, -0.00, 2.83, 1.92
10, 11.59, 248.04, 249.58, -0.00, 0.32, 0.96
1, 11.60, 132.05, 66.84, -0.00, 0.68, 1.38
2, 11.60, 250.04, 299.11, -0.00, 2.48, 1.93
3, 11.60, 300.10, 300.03, -0.00, 0.34, 0.14
4, 11.60, NaN, NaN, NaN, NaN, NaN
5, 11.60, 184.62, 89.58, -0.00, 0.82, 2.01
6, 11.60, 273.62, 306.50, -0.00, 3.24, 0.29
7, 11.60, 183.88, 247.56, -0.00, 4.53, 3.21
8, 11.60, 300.00, 300.00, -0.00, -0.37, 0.00
9, 11.60, 171.62, 132.12, -0.00, 2.83, 1.92
10, 11.60, 248.04, 249.58, -0.00, 0.32, 0.96
1, 11.61, 132.05, 66.84, -0.00, 0.68, 1.38
2, 11.61, 250.04, 299.11, -0.00, 2.48, 1.93
3, 11.61, 300.10, 300.03, -0.00, 0.34, 0.14
4, 11.61, NaN, NaN, NaN, NaN, NaN
5, 11.61, 184.62, 89.58, -0.00, 0.82, 2.01
6, 11.61, 273.62, 306.50, -0.00, 3.24, 0.29
7, 11.61, 183.88, 247.56, -0.00, 4.53, 3.21
8, 11.61, 300.00, 300.00, -0.00, -0.37, 0.00
9, 11.61, 171.62, 132.12, -0.00, 2.83, 1.92
10, 11.61, 248.04, 249.58, -0.00, 0.32, 0.96
1, 11.62, 132.05, 66.84, -0.00, 0.68, 1.38
2, 11.62, 250.04, 299.11, -0.00, 2.48, 1.93
3, 11.62, 300.10, 300.03, -0.00, 0.34, 0.14
4, 11.62, NaN, NaN, NaN, NaN, NaN
5, 11.62, 184.62, 89.58, -0.00, 0.82, 2.01
6, 11.62, 273.62, 306.50, -0.00, 3.24, 0.29
7, 11.62, 183.88, 247.56, -0.00, 4.53, 3.21
8, 11.62, 300.00, 300.00, -0.00, -0.37, 0.00
9, 11.62, 171.62, 132.12, -0.00, 2.83, 1.92
10, 11.62, 248.04, 249.58, -0.00, 0.32, 0.96
1, 11.63, 132.05, 66.84, -0.00, 0.68, 1.38
2, 11.63, 250.04, 299.11, -0.00, 2.48, 1.93
3, 11.63, 300.10, 300.03, -0.00, 0.34, 0.14
4, 11.63, NaN, NaN, NaN, NaN, NaN
5, 11.63, 184.62, 89.58, -0.00, 0.82, 2.01
6, 11.63, 273.62, 306.50, -0.00, 3.24, 0.29
7, 11.63, 183.88, 247.56, -0.00, 4.53, 3.21
8, 11.63, 300.00, 300.00, -0.00, -0.37, 0.00
9, 11.63, 171.62, 132.12, -0.00, 2.83, 1.92
10, 11.63, 248.04, 249.58, -0.00, 0.32, 0.96
1, 11.64, 132.05, 66.84, -0.00, 0.68, 1.38
2, 11.64, 250.04, 299.11, -0.00, 2.48, 1.93
3, 11.64, 300.10, 300.03, -0.00, 0.34, 0.14
4, 11.64, NaN, NaN, NaN, NaN, NaN
5, 11.64, 184.62, 89.58, -0.00, 0.82, 2.01
6, 11.64, 273.62, 306.50, -0.00, 3.24, 0.29
7, 11.64, 183.88, 247.56, -0.00, 4.53, 3.21
8, 11.64, 300.00, 300.00, -0.00, -0.37, 0.00
9, 11.64, 171.62, 132.12, -0.00, 2.83, 1.92
10, 11.64, 248.04, 249.58, -0.00, 0.32, 0.96
1, 11.65, 132.05, 66.84, -0.00, 0.68, 1.38
2, 11.65, 250.04, 299.11, -0.00, 2.48, 1.93
3, 11.65, 300.10, 300.03, -0.00, 0.34, 0.14
4, 11.65, NaN, NaN, NaN, NaN, NaN
5, 11.65, 184.62, 89.58, -0.00, 0.82, 2.01
6, 11.65, 273.62, 306.50, -0.00, 3.24, 0.29
7, 11.65, 183.88, 247.56, -0.00, 4.53, 3.21
8, 11.65, 300.00, 300.00, -0.00, -0.37, 0.00
9, 11.65, 171.62, 132.12, -0.00, 2.83, 1.92
10, 11.65, 248.04, 249.58, -0.00, 0.32, 0.96
1, 11.66, 132.05, 66.84, -0.00, 0.68, 1.38
2, 11.66, 250.04, 299.11, -0.00, 2.48, 1.93
3, 11.66, 300.10, 300.03, -0.00, 0.34, 0.14
4, 11.66, NaN, NaN, NaN, NaN, NaN
5, 11.66, 184.62, 89.58, -0.00, 0.82, 2.01
6, 11.66, 273.62, 306.50, -0.00, 3.24, 0.29
7, 11.66, 183.88, 247.56, -0.00, 4.53, 3.21
8, 11.66, 300.00, 300.00, -0.00, -0.37, 0.00
9, 11.66, 171.62, 132.12, -0.00, 2.83, 1.92
10, 11.66, 248.04, 249.58, -0.00, 0.32, 0.96
1, 11.67, 132.05, 66.84, -0.00, 0.68, 1.38
2, 11.67, 250.04, 299.11, -0.00, 2.48, 1.93
3, 11.67, 300.10, 300.03, -0.00, 0.34, 0.14
4, 11.67, NaN, NaN, NaN, NaN, NaN
5, 11.67, 184.62, 89.58, -0.00, 0.82, 2.01
6, 11.67, 273.62, 306.50, -0.00, 3.24, 0.29
7, 11.67, 183.88, 247.56, -0.00, 4.53, 3.21
8, 11.67, 300.00, 300.00, -0.00, -0.37, 0.00
9, 11.67, 171.62, 132.12, -0.00, 2.83, 1.92
10, 11.67, 248.04, 249.58, -0.00, 0.32, 0.96
1, 11.68, 132.05, 66.84, -0.00, 0.68, 1.38
2, 11.68, 250.04, 299.11, -0.00, 2.48, 1.93
3, 11.68, 300.10, 300.03, -0.00, 0.34, 0.14
4, 11.68, NaN, NaN, NaN, NaN, NaN
5, 11.68, 184.62, 89.58, -0.00, 0.82, 2.01
6, 11.68, 273.62, 306.50, -0.00, 3.24, 0.29
7, 11.68, 183.88, 247.56, -0.00, 4.53, 3.21
8, 11.68, 300.00, 300.00, -0.00, -0.37, 0.00
9, 11.68, 171.62, 132.12, -0.00, 2.83, 1.92
10, 11.68, 248.04, 249.58, -0.00, 0.32, 0.96
1, 11.69, 132.05, 66.84, -0.00, 0.68, 1.38
2, 11.69, 250.04, 299.11, -0.00, 2.48, 1.93
3, 11.69, 300.10, 300.03, -0.00, 0.34, 0.14
4, 11.69, NaN, NaN, NaN, NaN, NaN
5, 11.69, 184.62, 89.58, -0.00, 0.82, 2.01
6, 11.69, 273.62, 306.50, -0.00, 3.24, 0.29
7, 11.69, 183.88, 247.56, -0.00, 4.53, 3.21
8, 11.69, 300.00, 300.00, -0.00, -0.37, 0.00
9, 11.69, 171.62, 132.12, -0.00, 2.83, 1.92
10, 11.69, 248.04, 249.58, -0.00, 0.32, 0.96
1, 11.70, 132.05, 66.84, -0.00, 0.68, 1.38
2, 11.70, 250.04, 299.11, -0.00, 2.48, 1.93
3, 11.70, 300.10, 300.03, -0.00, 0.34, 0.14
4, 11.70, NaN, NaN, NaN, NaN, NaN
5, 11.70, 184.62, 89.58, -0.00, 0.82, 2.01
6, 11.70, 273.62, 306.50, -0.00, 3.24, 0.29
7, 11.70, 183.88, 247.56, -0.00, 4.53, 3.21
8, 11.70, 300.00, 300.00, -0.00, -0.37, 0.00
9, 11.70, 171.62, 132.12, -0.00, 2.83, 1.92
10, 11.70, 248.04, 249.58, -0.00, 0.32, 0.96
1, 11.71, 132.05, 66.84, -0.00, 0.68, 1.38
2, 11.71, 250.04, 299.11, -0.00, 2.48, 1.93
3, 11.71, 300.10, 300.03, -0.00, 0.34, 0.14
4, 11.71, NaN, NaN, NaN, NaN, NaN
5, 11.71, 184.62, 89.58, -0.00, 0.82, 2.01
6, 11.71, 273.62, 306.50, -0.00, 3.24, 0.29
7, 11.71, 183.88, 247.56, -0.00, 4.53, 3.21
8, 11.71, 300.00, 300.00, -0.00, -0.37, 0.00
9, 11.71, 171.62, 132.12, -0.00, 2.83, 1.92
10, 11.71, 248.04, 249.58, -0.00, 0.32, 0.96
1, 11.72, 132.05, 66.84, -0.00, 0.68, 1.38
2, 11.72, 250.04, 299.11, -0.00, 2.48, 1.93
3, 11.72, 300.10, 300.03, -0.00, 0.34, 0.14
4, 11.72, NaN, NaN, NaN, NaN, NaN
5, 11.72, 184.62, 89.58, -0.00, 0.82, 2.01
6, 11.72, 273.62, 306.50, -0.00, 3.24, 0.29
7, 11.72, 183.88, 247.56, -0.00, 4.53, 3.21
8, 11.72, 300.00, 300.00, -0.00, -0.37, 0.00
9, 11.72, 171.62, 132.12, -0.00, 2.83, 1.92
10, 11.72, 248.04, 249.58, -0.00, 0.32, 0.96
1, 11.73, 132.05, 66.84, -0.00, 0.68, 1.38
2, 11.73, 250.04, 299.11, -0.00, 2.48, 1.93
3, 11.73, 300.10, 300.03, -0.00, 0.34, 0.14
4, 11.73, NaN, NaN, NaN, NaN, NaN
5, 11.73, 184.62, 89.58, -0.00, 0.82, 2.01
6, 11.73, 273.62, 306.50, -0.00, 3.24, 0.29
7, 11.73, 183.88, 247.56, -0.00, 4.53, 3.21
8, 11.73, 300.00, 300.00, -0.00, -0.37, 0.00
9, 11.73, 171.62, 132.12, -0.00, 2.83, 1.92
10, 11.73, 248.04, 249.58, -0.00, 0.32, 0.96
1, 11.74, 132.05, 66.84, -0.00, 0.68, 1.38
2, 11.74, 250.04, 299.11, -0.00, 2.48, 1.93
3, 11.74, 300.10, 300.03, -0.00, 0.34, 0.14
4, 11.74, NaN, NaN, NaN, NaN, NaN
5, 11.74, 184.62, 89.58, -0.00, 0.82, 2.01
6, 11.74, 273.62, 306.50, -0.00, 3.24, 0.29
7, 11.74, 183.88, 247.56, -0.00, 4.53, 3.21
8, 11.74, 300.00, 300.00, -0.00, -0.37, 0.00
9, 11.74, 171.62, 132.12, -0.00, 2.83, 1.92
10, 11.74, 248.04, 249.58, -0.00, 0.32, 0.96
1, 11.75, 132.05, 66.84, -0.00, 0.68, 1.38
2, 11.75, 250.04, 299.11, -0.00, 2.48, 1.93
3, 11.75, 300.10, 300.03, -0.00, 0.34, 0.14
4, 11.75, NaN, NaN, NaN, NaN, NaN
5, 11.75, 184.62, 89.58, -0.00, 0.82, 2.01
6, 11.75, 273.62, 306.50, -0.00, 3.24, 0.29
7, 11.75, 183.88, 247.56, -0.00, 4.53, 3.21
8, 11.75, 300.00, 300.00, -0.00, -0.37, 0.00
9, 11.75, 171.62, 132.12, -0.00, 2.83, 1.92
10, 11.75, 248.04, 249.58, -0.00, 0.32, 0.96
1, 11.76, 132.05, 66.84, -0.00, 0.68, 1.38
2, 11.76, 250.04, 299.11, -0.00, 2.48, 1.93
3, 11.76, 300.10, 300.03, -0.00, 0.34, 0.14
4, 11.76, NaN, NaN, NaN, NaN, NaN
5, 11.76, 184.62, 89.58, -0.00, 0.82, 2.01
6, 11.76, 273.62, 306.50, -0.00, 3.24, 0.29
7, 11.76, 183.88, 247.56, -0.00, 4.53, 3.21
8, 11.76, 300.00, 300.00, -0.00, -0.37, 0.00
9, 11.76, 171.62, 132.12, -0.00, 2.83, 1.92
10, 11.76, 248.04, 249.58, -0.00, 0.32, 0.96
1, 11.77, 132.05, 66.84, -0.00, 0.68, 1.38
2, 11.77, 250.04, 299.11, -0.00, 2.48, 1.93
3, 11.77, 300.10, 300.03, -0.00, 0.34, 0.14
4, 11.77, NaN, NaN, NaN, NaN, NaN
5, 11.77, 184.62, 89.58, -0.00, 0.82, 2.01
6, 11.77, 273.62, 306.50, -0.00, 3.24, 0.29
7, 11.77, 183.88, 247.56, -0.00, 4.53, 3.21
8, 11.77, 300.00, 300.00, -0.00, -0.37, 0.00
9, 11.77, 171.62, 132.12, -0.00, 2.83, 1.92
10, 11.77, 248.04, 249.58, -0.00, 0.32, 0.96
1, 11.78, 132.05, 66.84, -0.00, 0.68, 1.38
2, 11.78, 250.04, 299.11, -0.00, 2.48, 1.93
3, 11.78, 300.10, 300.03, -0.00, 0.34, 0.14
4, 11.78, NaN, NaN, NaN, NaN, NaN
5, 11.78, 184.62, 89.58, -0.00, 0.82, 2.01
6, 11.78, 273.62, 306.50, -0.00, 3.24, 0.29
7, 11.78, 183.88, 247.56, -0.00, 4.53, 3.21
8, 11.78, 300.00, 300.00, -0.00, -0.37, 0.00
9, 11.78, 171.62, 132.12, -0.00, 2.83, 1.92
10, 11.78, 248.04, 249.58, -0.00, 0.32, 0.96
1, 11.79, 132.05, 66.84, -0.00, 0.68, 1.38
2, 11.79, 250.04, 299.11, -0.00, 2.48, 1.93
3, 11.79, 300.10, 300.03, -0.00, 0.34, 0.14
4, 11.79, NaN, NaN, NaN, NaN, NaN
5, 11.79, 184.62, 89.58, -0.00, 0.82, 2.01
6, 11.79, 273.62, 306.50, -0.00, 3.24, 0.29
7, 11.79, 183.88, 247.56, -0.00, 4.53, 3.21
8, 11.79, 300.00, 300.00, -0.00, -0.37, 0.00
9, 11.79, 171.62, 132.12, -0.00, 2.83, 1.92
10, 11.79, 248.04, 249.58, -0.00, 0.32, 0.96
1, 11.80, 132.05, 66.84, -0.00, 0.68, 1.38
2, 11.80, 250.04, 299.11, -0.00, 2.48, 1.93
3, 11.80, 300.10, 300.03, -0.00, 0.34, 0.14
4, 11.80, NaN, NaN, NaN, NaN, NaN
5, 11.80, 184.62, 89.58, -0.00, 0.82, 2.01
6, 11.80, 273.62, 306.50, -0.00, 3.24, 0.29
7, 11.80, 183.88, 247.56, -0.00, 4.53, 3.21
8, 11.80, 300.00, 300.00, -0.00, -0.37, 0.00
9, 11.80, 171.62, 132.12, -0.00, 2.83, 1.92
10, 11.80, 248.04, 249.58, -0.00, 0.32, 0.96
1, 11.81, 132.05, 66.84, -0.00, 0.68, 1.38
2, 11.81, 250.04, 299.11, -0.00, 2.48, 1.93
3, 11.81, 300.10, 300.03, -0.00, 0.34, 0.14
4, 11.81, NaN, NaN, NaN, NaN, NaN
5, 11.81, 184.62, 89.58, -0.00, 0.82, 2.01
6, 11.81, 273.62, 306.50, -0.00, 3.24, 0.29
7, 11.81, 183.88, 247.56, -0.00, 4.53, 3.21
8, 11.81, 300.00, 300.00, -0.00, -0.37, 0.00
9, 11.81, 171.62, 132.12, -0.00, 2.83, 1.92
10, 11.81, 248.04, 249.58, -0.00, 0.32, 0.96
1, 11.82, 132.05, 66.84, -0.00, 0.68, 1.38
2, 11.82, 250.04, 299.11, -0.00, 2.48, 1.93
3, 11.82, 300.10, 300.03, -0.00, 0.34, 0.14
4, 11.82, NaN, NaN, NaN, NaN, NaN
5, 11.82, 184.62, 89.58, -0.00, 0.82, 2.01
6, 11.82, 273.62, 306.50, -0.00, 3.24, 0.29
7, 11.82, 183.88, 247.56, -0.00, 4.53, 3.21
8, 11.82, 300.00, 300.00, -0.00, -0.37, 0.00
9, 11.82, 171.62, 132.12, -0.00, 2.83, 1.92
10, 11.82, 248.04, 249.58, -0.00, 0.32, 0.96
1, 11.83, 132.05, 66.84, -0.00, 0.68, 1.38
2, 11.83, 250.04, 299.11, -0.00, 2.48, 1.93
3, 11.83, 300.10, 300.03, -0.00, 0.34, 0.14
4, 11.83, NaN, NaN, NaN, NaN, NaN
5, 11.83, 184.62, 89.58, -0.00, 0.82, 2.01
6, 11.83, 273.62, 306.50, -0.00, 3.24, 0.29
7, 11.83, 183.88, 247.56, -0.00, 4.53, 3.21
8, 11.83, 300.00, 300.00, -0.00, -0.37, 0.00
9, 11.83, 171.62, 132.12, -0.00, 2.83, 1.92
10, 11.83, 248.04, 249.58, -0.00, 0.32, 0.96
1, 11.84, 132.05, 66.84, -0.00, 0.68, 1.38
2, 11.84, 250.04, 299.11, -0.00, 2.48, 1.93
3, 11.84, 300.10, 300.03, -0.00, 0.34, 0.14
4, 11.84, NaN, NaN, NaN, NaN, NaN
5, 11.84, 184.62, 89.58, -0.00, 0.82, 2.01
6, 11.84, 273.62, 306.50, -0.00, 3.24, 0.29
7, 11.84, 183.88, 247.56, -0.00, 4.53, 3.21
8, 11.84, 300.00, 300.00, -0.00, -0.37, 0.00
9, 11.84, 171.62, 132.12, -0.00, 2.83, 1.92
10, 11.84, 248.04, 249.58, -0.00, 0.32, 0.96
1, 11.85, 132.05, 66.84, -0.00, 0.68, 1.38
2, 11.85, 250.04, 299.11, -0.00, 2.48, 1.93
3, 11.85, 300.10, 300.03, -0.00, 0.34, 0.14
4, 11.85, NaN, NaN, NaN, NaN, NaN
5, 11.85, 184.62, 89.58, -0.00, 0.82, 2.01
6, 11.85, 273.62, 306.50, -0.00, 3.24, 0.29
7, 11.85, 183.88, 247.56, -0.00, 4.53, 3.21
8, 11.85, 300.00, 300.00, -0.00, -0.37, 0.00
9, 11.85, 171.62, 132.12, -0.00, 2.83, 1.92
10, 11.85, 248.04, 249.58, -0.00, 0.32, 0.96
1, 11.86, 132.05, 66.84, -0.00, 0.68, 1.38
2, 11.86, 250.04, 299.11, -0.00, 2.48, 1.93
3, 11.86, 300.10, 300.03, -0.00, 0.34, 0.14
4, 11.86, NaN, NaN, NaN, NaN, NaN
5, 11.86, 184.62, 89.58, -0.00, 0.82, 2.01
6, 11.86, 273.62, 306.50, -0.00, 3.24, 0.29
7, 11.86, 183.88, 247.56, -0.00, 4.53, 3.21
8, 11.86, 300.00, 300.00, -0.00, -0.37, 0.00
9, 11.86, 171.62, 132.12, -0.00, 2.83, 1.92
10, 11.86, 248.04, 249.58, -0.00, 0.32, 0.96
1, 11.87, 132.05, 66.84, -0.00, 0.68, 1.38
2, 11.87, 250.04, 299.11, -0.00, 2.48, 1.93
3, 11.87, 300.10, 300.03, -0.00, 0.34, 0.14
4, 11.87, NaN, NaN, NaN, NaN, NaN
5, 11.87, 184.62, 89.58, -0.00, 0.82, 2.01
6, 11.87, 273.62, 306.50, -0.00, 3.24, 0.29
7, 11.87, 183.88, 247.56, -0.00, 4.53, 3.21
8, 11.87, 300.00, 300.00, -0.00, -0.37, 0.00
9, 11.87, 171.62, 132.12, -0.00, 2.83, 1.92
10, 11.87, 248.04, 249.58, -0.00, 0.32, 0.96
1, 11.88, 132.05, 66.84, -0.00, 0.68, 1.38
2, 11.88, 250.04, 299.11, -0.00, 2.48, 1.93
3, 11.88, 300.10, 300.03, -0.00, 0.34, 0.14
4, 11.88, NaN, NaN, NaN, NaN, NaN
5, 11.88, 184.62, 89.58, -0.00, 0.82, 2.01
6, 11.88, 273.62, 306.50, -0.00, 3.24, 0.29
7, 11.88, 183.88, 247.56, -0.00, 4.53, 3.21
8, 11.88, 300.00, 300.00, -0.00, -0.37, 0.00
9, 11.88, 171.62, 132.12, -0.00, 2.83, 1.92
